customerID,gender,PhoneService,InternetService,StreamingTV,Contract,TotalCharges,Churn
5651-CRHKQ,Female,Yes,Fiber optic,No,One year,3339.05,No
6905-NIQIN,Male,Yes,DSL,No,Month-to-month,50.65,Yes
8204-YJCLA,Male,No,DSL,Yes,Two year,4732.35,No
5167-ZFFMM,Male,Yes,Fiber optic,No,Month-to-month,90.85,Yes
6583-SZVGP,Male,Yes,Fiber optic,Yes,Two year,5067.45,No
4895-TMWIR,Male,Yes,No,No internet service,Month-to-month,214.75,Yes
0533-BNWKF,Female,Yes,Fiber optic,No,Month-to-month,4874.7,Yes
1708-PBBOA,Female,No,DSL,No,One year,2348.45,No
8782-LKFPK,Male,Yes,Fiber optic,No,Month-to-month,4063,No
5522-JBWMO,Male,Yes,DSL,No,Month-to-month,44,No
3597-MVHJT,Female,Yes,Fiber optic,Yes,Month-to-month,2595.25,No
9774-NRNAU,Male,Yes,DSL,Yes,Month-to-month,2309.55,No
0224-RLWWD,Female,Yes,DSL,No,Month-to-month,89.3,No
9967-ATRFS,Female,Yes,No,No internet service,Month-to-month,367.55,No
3951-NJCVI,Female,Yes,Fiber optic,Yes,Month-to-month,3944.5,No
2977-CEBSX,Female,Yes,DSL,Yes,Two year,5965.95,No
0177-PXBAT,Male,Yes,Fiber optic,Yes,Month-to-month,3694.7,No
6599-CEBNN,Female,Yes,Fiber optic,No,Month-to-month,2524.45,Yes
2519-ERQOJ,Male,No,DSL,Yes,Month-to-month,1803.7,No
5876-QMYLD,Female,Yes,No,No internet service,One year,415.1,No
2277-AXSDC,Female,Yes,No,No internet service,One year,624.15,No
9442-JTWDL,Female,Yes,No,No internet service,One year,237.7,No
0979-PHULV,Male,Yes,Fiber optic,Yes,Month-to-month,7007.6,Yes
3067-SVMTC,Female,Yes,DSL,No,One year,3848.8,No
5495-GPSRW,Male,Yes,No,No internet service,Two year,419.4,No
7606-BPHHN,Male,Yes,No,No internet service,Two year,1468.75,No
4742-DRORA,Male,Yes,Fiber optic,Yes,One year,5812,No
0111-KLBQG,Male,Yes,Fiber optic,Yes,Month-to-month,2861.45,No
4800-VHZKI,Female,Yes,No,No internet service,Month-to-month,19.9,Yes
7989-CHGTL,Male,Yes,No,No internet service,Month-to-month,19.6,Yes
0334-GDDSO,Male,Yes,Fiber optic,No,Month-to-month,233.7,Yes
4163-NCJAK,Female,Yes,No,No internet service,One year,1066.15,No
5233-AOZUF,Female,Yes,Fiber optic,No,Month-to-month,2149.05,No
5973-EJGDP,Male,Yes,Fiber optic,No,Month-to-month,4473,No
1996-DBMUS,Female,Yes,Fiber optic,No,Month-to-month,3545.05,No
7916-VCCPB,Female,Yes,Fiber optic,No,Month-to-month,1195.75,No
4686-GEFRM,Male,Yes,Fiber optic,No,Two year,6858.9,No
5249-QYHEX,Female,Yes,No,No internet service,Two year,1024.7,No
0578-SKVMF,Female,Yes,Fiber optic,No,Month-to-month,1845.9,Yes
5564-NEMQO,Female,Yes,Fiber optic,No,Month-to-month,75.3,Yes
2233-FAGXV,Female,Yes,No,No internet service,Month-to-month,132.25,No
5605-IYGFG,Female,Yes,Fiber optic,No,Month-to-month,515.45,No
7663-ZTEGJ,Male,Yes,Fiber optic,No,One year,2830.45,No
3935-TBRZZ,Male,Yes,No,No internet service,One year,1110.5,No
8111-BKVDS,Female,No,DSL,No,Month-to-month,449.3,No
2055-SIFSS,Female,Yes,DSL,No,Month-to-month,2838.55,No
2806-MLNTI,Male,Yes,Fiber optic,Yes,One year,5376.4,No
8734-DKSTZ,Female,Yes,Fiber optic,No,Month-to-month,858.6,No
4360-PNRQB,Male,Yes,Fiber optic,No,Month-to-month,1395.05,No
6152-ONASV,Female,Yes,DSL,No,One year,3975.7,No
9063-ZGTUY,Female,Yes,No,No internet service,Month-to-month,1182.55,Yes
7781-HVGMK,Female,No,DSL,Yes,Two year,4784.45,No
2181-UAESM,Male,Yes,DSL,No,Month-to-month,119.5,No
2957-LOLHO,Male,Yes,DSL,No,Month-to-month,518.9,Yes
6048-NJXHX,Male,Yes,No,No internet service,Two year,899.45,No
2320-SLKMB,Female,No,DSL,Yes,Month-to-month,1183.8,No
4980-URKXC,Male,Yes,No,No internet service,One year,720.05,No
4376-KFVRS,Male,Yes,Fiber optic,Yes,Two year,8468.2,No
5886-VLQVU,Male,Yes,Fiber optic,No,Month-to-month,3161.2,No
3577-AMVUX,Male,Yes,DSL,No,Month-to-month,55.05,No
0771-WLCLA,Female,Yes,Fiber optic,Yes,Month-to-month,1882.55,No
5628-RKIFK,Female,Yes,Fiber optic,Yes,Month-to-month,5070.4,No
0206-TBWLC,Female,Yes,Fiber optic,Yes,One year,6049.5,No
2937-FTHUR,Female,Yes,DSL,No,Month-to-month,1166.7,No
1910-FMXJM,Female,Yes,Fiber optic,No,Month-to-month,2937.65,No
7752-XUSCI,Female,Yes,Fiber optic,Yes,Month-to-month,6396.45,Yes
4110-PFEUZ,Female,Yes,Fiber optic,No,Month-to-month,69.55,Yes
0732-OCQOC,Female,Yes,No,No internet service,Two year,1270.25,No
5168-MSWXT,Male,Yes,Fiber optic,Yes,Month-to-month,759.55,No
1090-ESELR,Male,Yes,Fiber optic,Yes,Two year,7611.55,No
8592-PLTMQ,Female,Yes,No,No internet service,One year,1642.75,No
5760-WRAHC,Female,Yes,DSL,No,Month-to-month,1545.4,No
8847-GEOOQ,Male,No,DSL,Yes,Month-to-month,3582.4,No
0256-LTHVJ,Female,Yes,Fiber optic,No,Month-to-month,2227.1,Yes
4785-FCIFB,Female,Yes,No,No internet service,Two year,1417.9,No
8313-NDOIA,Female,Yes,Fiber optic,Yes,Month-to-month,2494.65,No
5149-CUZUJ,Male,Yes,Fiber optic,Yes,One year,2768.35,No
0942-KOWSM,Female,Yes,DSL,Yes,Two year,2369.3,No
4237-CLSMM,Male,Yes,No,No internet service,Month-to-month,38,No
1452-VOQCH,Male,Yes,Fiber optic,No,Month-to-month,75.1,No
4719-UMSIY,Male,Yes,No,No internet service,Month-to-month,100.9,No
6614-VBEGU,Female,Yes,DSL,Yes,Month-to-month,1614.05,No
0880-TKATG,Male,Yes,Fiber optic,Yes,Month-to-month,385.9,Yes
3811-VBYBZ,Male,Yes,Fiber optic,Yes,Month-to-month,673.25,Yes
1480-BKXGA,Male,Yes,Fiber optic,Yes,Two year,8404.9,No
2996-XAUVF,Male,No,DSL,No,Two year,2799.75,No
9076-AXYIK,Male,Yes,Fiber optic,Yes,Two year,6538.45,No
5968-XQIVE,Male,Yes,Fiber optic,Yes,One year,6588.95,No
8896-RAZCR,Female,Yes,No,No internet service,Two year,868.1,No
4640-UHDOS,Female,Yes,DSL,No,Month-to-month,734.35,Yes
4933-IKULF,Female,Yes,No,No internet service,One year,330.6,No
3583-EKAPL,Male,Yes,DSL,No,Month-to-month,55,Yes
1304-BCCFO,Male,Yes,DSL,Yes,Month-to-month,564.4,No
4104-PVRPS,Male,Yes,DSL,No,Month-to-month,1315.35,No
9399-APLBT,Female,Yes,Fiber optic,No,Month-to-month,74.7,Yes
2359-KMGLI,Male,Yes,Fiber optic,No,Month-to-month,1861.5,Yes
3780-DDGSE,Male,Yes,DSL,Yes,Month-to-month,2747.2,No
4431-EDMIQ,Female,Yes,DSL,Yes,Month-to-month,554.05,No
0306-JAELE,Male,Yes,Fiber optic,Yes,Month-to-month,453.4,Yes
6227-HWPWX,Female,Yes,Fiber optic,No,Month-to-month,994.8,Yes
0486-LGCCH,Male,Yes,No,No internet service,Two year,225.75,No
0447-BEMNG,Female,No,DSL,No,Month-to-month,2145,Yes
4612-SSVHJ,Female,Yes,Fiber optic,No,Month-to-month,1671.6,No
5168-MQQCA,Female,Yes,Fiber optic,Yes,One year,8003.8,No
5949-XIKAE,Female,Yes,Fiber optic,Yes,Month-to-month,680.05,Yes
7971-HLVXI,Male,Yes,Fiber optic,No,Two year,6130.85,No
9094-AZPHK,Female,Yes,Fiber optic,Yes,Month-to-month,1415,No
3649-JPUGY,Male,Yes,DSL,Yes,Two year,6201.95,No
4472-LVYGI,Female,No,DSL,Yes,Two year,,No
8372-JUXUI,Male,Yes,Fiber optic,No,Month-to-month,74.35,Yes
3552-CTCYF,Male,Yes,Fiber optic,Yes,Two year,6597.25,No
6778-YSNIH,Female,Yes,DSL,Yes,Month-to-month,114.15,No
0388-EOPEX,Female,Yes,Fiber optic,No,Month-to-month,139.4,Yes
5756-OZRIO,Male,Yes,DSL,No,One year,3902.6,No
6579-JPICP,Male,Yes,No,No internet service,Month-to-month,20.4,No
8205-OTCHB,Male,No,DSL,No,One year,903.6,Yes
4134-BSXLX,Male,Yes,DSL,No,Month-to-month,1785.65,No
0505-SPOOW,Female,Yes,No,No internet service,Two year,1397.65,No
6235-VDHOM,Female,No,DSL,No,Month-to-month,131.05,Yes
7783-YKGDV,Female,Yes,Fiber optic,No,Month-to-month,1238.45,Yes
4374-YMUSQ,Male,Yes,Fiber optic,Yes,One year,3899.05,No
4513-CXYIX,Female,Yes,Fiber optic,No,Two year,5676,No
3957-HHLMR,Female,Yes,DSL,No,One year,4543.15,No
7803-XOCCZ,Female,Yes,Fiber optic,No,Month-to-month,4326.8,No
5736-YEJAX,Male,Yes,DSL,Yes,Two year,5502.55,No
5609-CEBID,Female,Yes,Fiber optic,No,Month-to-month,1782.4,Yes
8981-FJGLA,Male,Yes,Fiber optic,No,Month-to-month,851.8,No
7218-HKQFK,Male,Yes,Fiber optic,Yes,Month-to-month,167.5,Yes
4636-QRJKY,Female,Yes,Fiber optic,No,Month-to-month,502.85,Yes
1135-LMECX,Female,Yes,No,No internet service,Month-to-month,19.85,No
4332-MUOEZ,Male,Yes,Fiber optic,No,One year,1818.3,No
8535-SFUTN,Male,Yes,Fiber optic,Yes,Month-to-month,6300.15,No
5956-VKDTT,Female,Yes,Fiber optic,No,Month-to-month,334.8,Yes
8677-HDZEE,Female,Yes,Fiber optic,Yes,Month-to-month,5916.95,No
2475-MROZF,Male,Yes,Fiber optic,No,Month-to-month,2852.4,No
9412-GHEEC,Male,Yes,Fiber optic,Yes,Month-to-month,4131.95,Yes
3482-ABPKK,Female,Yes,DSL,No,One year,1546.3,No
6705-LXORM,Female,Yes,Fiber optic,No,Month-to-month,302.6,No
0257-ZESQC,Female,Yes,Fiber optic,No,Month-to-month,1929.35,Yes
7531-GQHME,Male,Yes,No,No internet service,Month-to-month,265.45,No
5174-ITUMV,Male,Yes,Fiber optic,Yes,One year,6989.45,No
4109-CYRBD,Male,Yes,DSL,No,Month-to-month,1442,No
0913-XWSCN,Male,Yes,Fiber optic,No,Month-to-month,4713.4,No
6825-UYPFK,Female,Yes,Fiber optic,No,Month-to-month,1758.6,Yes
8397-MVTAZ,Male,Yes,Fiber optic,Yes,Month-to-month,3480,Yes
0750-EBAIU,Male,Yes,Fiber optic,Yes,One year,4738.3,No
8606-CIQUL,Male,Yes,Fiber optic,Yes,Two year,8399.15,No
3571-DPYUH,Male,Yes,Fiber optic,Yes,One year,5430.35,No
7601-GNDYK,Male,Yes,No,No internet service,Two year,686.95,No
0356-OBMAC,Female,Yes,Fiber optic,Yes,Two year,5706.3,No
8067-NIOYM,Female,Yes,No,No internet service,Two year,490.65,No
1403-GYAFU,Male,Yes,No,No internet service,Two year,1360.25,No
4234-XTNEA,Male,Yes,Fiber optic,Yes,Month-to-month,174.45,No
1297-VQDRP,Male,Yes,Fiber optic,Yes,One year,7379.8,No
9282-IZGQK,Female,Yes,Fiber optic,No,Month-to-month,85,Yes
5348-CAGXB,Male,Yes,Fiber optic,Yes,Month-to-month,1021.75,No
0621-HJWXJ,Female,Yes,Fiber optic,No,Month-to-month,5029.05,No
5844-QVTAT,Female,Yes,DSL,No,One year,1955.4,No
8905-IAZPF,Female,Yes,Fiber optic,Yes,One year,6744.2,No
5394-MEITZ,Female,Yes,DSL,Yes,Two year,4946.7,No
6859-QNXIQ,Female,Yes,Fiber optic,Yes,Two year,8248.5,No
2782-LFZVW,Female,Yes,DSL,No,Month-to-month,601.6,No
2866-IKBTM,Female,Yes,No,No internet service,Month-to-month,19.55,No
1342-JPNKI,Male,Yes,Fiber optic,Yes,Month-to-month,834.1,Yes
2817-NTQDO,Male,No,DSL,Yes,Month-to-month,597,Yes
7129-AZJDE,Male,Yes,Fiber optic,No,One year,2647.2,No
6986-IJDHX,Male,Yes,Fiber optic,Yes,Month-to-month,3266,Yes
2560-PPCHE,Female,Yes,Fiber optic,Yes,One year,6744.25,No
4676-MQUEA,Male,Yes,Fiber optic,Yes,One year,5265.5,No
8138-EALND,Male,Yes,No,No internet service,Month-to-month,311.6,No
3580-HYCSP,Male,Yes,Fiber optic,Yes,Two year,7966.9,No
1352-HNSAW,Female,Yes,Fiber optic,Yes,Two year,8220.4,No
2075-PUEPR,Male,Yes,No,No internet service,Two year,1153.25,No
1982-FEBTD,Female,Yes,No,No internet service,Two year,514.75,No
5301-GAUUY,Male,Yes,Fiber optic,No,Month-to-month,2596.15,Yes
5791-KAJFD,Female,Yes,DSL,No,One year,3808,No
2654-VBVPB,Female,Yes,No,No internet service,Month-to-month,19.9,No
1154-HYWWO,Male,Yes,DSL,Yes,One year,2708.2,No
2501-XWWTZ,Male,Yes,Fiber optic,No,Month-to-month,760.05,No
3716-UVSPD,Male,Yes,DSL,No,Month-to-month,49.3,No
6815-ABQFQ,Male,Yes,Fiber optic,Yes,One year,6033.3,No
7343-EOBEU,Male,Yes,No,No internet service,Month-to-month,89.05,No
3701-SFMUH,Male,Yes,DSL,Yes,Month-to-month,516.15,No
6103-LIANB,Male,Yes,Fiber optic,Yes,Two year,5861.75,No
7319-VENRZ,Male,Yes,DSL,Yes,Month-to-month,445.95,No
5846-NEQVZ,Male,Yes,DSL,No,Two year,4973.4,No
6967-QIQRV,Male,Yes,Fiber optic,Yes,One year,1667.25,No
5781-RFZRP,Male,Yes,DSL,Yes,Two year,5357.75,No
0939-YAPAF,Female,Yes,Fiber optic,Yes,Month-to-month,3527.6,Yes
0308-IVGOK,Female,No,DSL,No,One year,422.6,No
7293-LSCDV,Female,Yes,No,No internet service,Two year,1103.25,No
7025-WCBNE,Male,Yes,DSL,No,Two year,2754,No
5756-JYOJT,Female,Yes,DSL,No,One year,697.25,No
4710-FDUIZ,Male,Yes,Fiber optic,Yes,One year,5614.45,Yes
6030-REHUX,Female,Yes,Fiber optic,Yes,Month-to-month,3204.4,No
9548-LIGTA,Male,Yes,DSL,Yes,Two year,4747.65,No
5150-LJNSR,Male,Yes,Fiber optic,Yes,One year,3082.1,No
8270-RKSAP,Male,Yes,Fiber optic,No,Month-to-month,597.9,No
6522-YRBXD,Male,Yes,Fiber optic,No,Month-to-month,3365.4,No
2640-LYMOV,Male,Yes,No,No internet service,Month-to-month,38.8,No
1218-VKFPE,Female,Yes,No,No internet service,Month-to-month,233.55,Yes
3627-FHKBK,Female,Yes,Fiber optic,No,Month-to-month,75.3,Yes
2865-TCHJW,Female,Yes,Fiber optic,Yes,Month-to-month,346.2,Yes
1423-BMPBQ,Female,Yes,No,No internet service,Month-to-month,19,No
2393-DIVAI,Female,Yes,No,No internet service,Month-to-month,61.7,No
5192-EBGOV,Female,Yes,Fiber optic,Yes,Month-to-month,85.7,Yes
4568-KNYWR,Male,Yes,DSL,Yes,Two year,3342.45,No
8752-IMQOS,Male,Yes,No,No internet service,One year,85.1,No
0742-LAFQK,Male,Yes,Fiber optic,No,Two year,7422.1,No
0795-LAFGP,Male,Yes,DSL,Yes,Two year,6668.05,No
0619-OLYUR,Male,Yes,Fiber optic,Yes,Two year,8071.05,No
5512-IDZEI,Male,Yes,No,No internet service,One year,1174.8,No
0459-SPZHJ,Male,Yes,DSL,Yes,Two year,5435,No
0215-BQKGS,Male,Yes,Fiber optic,No,Month-to-month,2438.6,No
9244-ZVAPM,Male,Yes,DSL,No,Month-to-month,45.6,No
0719-SYFRB,Female,Yes,DSL,No,Month-to-month,713.75,Yes
8208-EUMTE,Male,No,DSL,Yes,Two year,916.15,No
5172-MIGPM,Male,Yes,DSL,No,Month-to-month,237.2,No
1710-RCXUS,Male,Yes,Fiber optic,No,One year,4614.55,No
0374-FIUCA,Male,Yes,No,No internet service,Two year,1414.45,No
5839-SUYVZ,Male,Yes,Fiber optic,No,Month-to-month,1170.5,No
5173-ZXXXL,Male,Yes,No,No internet service,One year,47.7,No
1096-ADRUX,Female,Yes,Fiber optic,No,One year,4859.25,No
2001-MCUUW,Male,Yes,Fiber optic,Yes,Two year,4903.2,No
2731-GJRDG,Female,Yes,Fiber optic,Yes,One year,3608,No
4723-BEGSG,Male,Yes,DSL,Yes,Two year,6094.25,No
6516-NKQBO,Male,Yes,DSL,Yes,Two year,3084.9,No
8672-OAUPW,Male,Yes,DSL,No,One year,2356.75,No
8207-DMRVL,Male,Yes,Fiber optic,Yes,Two year,8306.05,No
3419-SNJJD,Female,Yes,Fiber optic,Yes,Month-to-month,6786.4,Yes
6543-CPZMK,Male,No,DSL,No,Month-to-month,248.95,Yes
4765-OXPPD,Female,Yes,DSL,No,Month-to-month,663.05,Yes
2804-ETQDK,Male,Yes,No,No internet service,Two year,1357.1,No
6689-VRRTK,Female,Yes,Fiber optic,Yes,One year,4860.35,No
7138-GIRSH,Male,Yes,DSL,No,Two year,3418.2,No
9396-ZSFLL,Female,Yes,DSL,No,Month-to-month,631.4,No
6464-KEXXH,Male,No,DSL,No,Month-to-month,186.3,No
7134-MJPDY,Female,Yes,Fiber optic,Yes,One year,6976.75,No
5240-CAOYT,Female,Yes,Fiber optic,No,Month-to-month,4884.85,No
4059-IIEBK,Female,Yes,Fiber optic,No,Month-to-month,522.95,No
4881-JVQOD,Male,No,DSL,No,Month-to-month,362.6,No
0516-UXRMT,Female,Yes,Fiber optic,No,One year,5755.8,No
4851-BQDNX,Male,Yes,Fiber optic,Yes,One year,3355.65,No
5148-HKFIR,Female,Yes,No,No internet service,Two year,406.95,No
1009-IRMNA,Female,Yes,No,No internet service,Month-to-month,137.6,Yes
3003-CMDUU,Female,Yes,Fiber optic,Yes,Month-to-month,2395.7,No
5016-IBERQ,Male,Yes,Fiber optic,No,Month-to-month,1968.1,No
6797-UCJHZ,Female,Yes,Fiber optic,Yes,One year,6819.45,No
2469-DTSGX,Female,Yes,Fiber optic,Yes,Two year,7943.45,No
4554-YGZIH,Male,Yes,Fiber optic,No,Month-to-month,4547.25,Yes
5099-BAILX,Male,Yes,Fiber optic,Yes,Month-to-month,4687.9,Yes
9931-KGHOA,Female,Yes,DSL,No,Month-to-month,2473.95,No
1775-KWJKQ,Male,Yes,DSL,Yes,Two year,6562.9,No
7665-VIGUD,Male,Yes,No,No internet service,One year,176.3,No
9411-TPQQV,Female,No,DSL,Yes,One year,2236.2,No
7207-RMRDB,Female,Yes,Fiber optic,Yes,Month-to-month,6985.65,Yes
7954-MLBUN,Male,Yes,Fiber optic,Yes,Two year,3109.9,No
2077-DDHJK,Female,Yes,DSL,No,Two year,4911.35,No
4913-EHYUI,Male,Yes,Fiber optic,Yes,One year,5794.65,Yes
0195-IESCP,Male,Yes,Fiber optic,No,Month-to-month,855.3,Yes
9574-BOSMD,Male,Yes,No,No internet service,Two year,1620.2,No
4580-TMHJU,Female,Yes,DSL,Yes,Month-to-month,2499.3,Yes
0970-ETWGE,Male,Yes,Fiber optic,Yes,Month-to-month,89.55,Yes
4908-XAXAY,Female,Yes,Fiber optic,No,One year,4287.2,No
8404-VLQFB,Female,Yes,No,No internet service,Month-to-month,394.85,No
1626-ERCMM,Male,Yes,Fiber optic,Yes,Month-to-month,1899.65,Yes
0887-HJGAR,Male,Yes,DSL,No,Month-to-month,45.7,Yes
2391-IPLOP,Male,Yes,DSL,Yes,One year,3442.15,No
5644-PDMZC,Female,Yes,Fiber optic,No,Month-to-month,161.5,Yes
3509-GWQGF,Male,Yes,Fiber optic,No,Month-to-month,1732.6,No
9576-ANLXO,Female,Yes,Fiber optic,No,Month-to-month,222.3,Yes
2024-BASKD,Female,Yes,Fiber optic,No,Month-to-month,74.6,Yes
5845-BZZIB,Male,Yes,No,No internet service,Two year,655.3,No
1140-UKVZG,Female,Yes,No,No internet service,Month-to-month,475.25,No
4160-AMJTL,Female,Yes,No,No internet service,Month-to-month,164.3,Yes
5183-SNMJQ,Male,Yes,Fiber optic,Yes,Month-to-month,865.1,No
8100-PNJMH,Male,Yes,DSL,Yes,Two year,6132.7,No
7838-LAZFO,Male,Yes,DSL,Yes,One year,3597.5,No
4464-JCOLN,Male,Yes,No,No internet service,One year,35.9,Yes
2085-JVGAD,Male,Yes,No,No internet service,Month-to-month,697.65,No
5650-VDUDS,Female,No,DSL,No,Month-to-month,96.05,Yes
8095-WANWK,Female,Yes,DSL,No,Month-to-month,428.7,No
3030-ZKIWL,Male,Yes,No,No internet service,Month-to-month,20.05,No
9565-FLVCG,Male,Yes,DSL,No,Two year,4459.15,No
8755-OGKNA,Female,Yes,No,No internet service,Two year,1167.6,No
2800-VEQXM,Female,Yes,Fiber optic,No,Month-to-month,238.1,No
7538-GWHML,Female,Yes,Fiber optic,No,Month-to-month,145.15,Yes
5533-RJFTJ,Male,No,DSL,No,Month-to-month,1453.1,No
3859-CVCET,Female,Yes,DSL,No,Month-to-month,191.05,Yes
0214-JHPFW,Female,No,DSL,Yes,Two year,4039.3,No
5642-MHDQT,Female,Yes,No,No internet service,One year,1039.45,No
3088-FVYWK,Male,Yes,No,No internet service,Two year,1336.1,No
3276-HDUEG,Female,Yes,Fiber optic,No,Month-to-month,75.05,Yes
9092-GDZKO,Male,Yes,No,No internet service,Month-to-month,493.4,No
0823-HSCDJ,Male,No,DSL,Yes,Month-to-month,2550.9,Yes
3729-OWRVL,Male,Yes,Fiber optic,Yes,Two year,7246.15,No
2324-AALNo,Female,Yes,No,No internet service,One year,1203.95,No
0822-GAVAP,Female,No,DSL,No,Month-to-month,62.25,Yes
5760-IFJOZ,Male,Yes,Fiber optic,Yes,Month-to-month,313.6,No
2826-UWHIS,Male,Yes,Fiber optic,No,Month-to-month,3775.85,No
1448-PWKYE,Male,Yes,Fiber optic,No,Month-to-month,80,Yes
7501-IWUNG,Female,Yes,DSL,Yes,Two year,4616.05,No
4957-TREIR,Male,Yes,DSL,Yes,Month-to-month,195.65,No
7251-LJBQN,Female,Yes,Fiber optic,Yes,One year,4188.4,No
8040-MNRTF,Female,Yes,Fiber optic,No,Month-to-month,71.1,No
1536-HBSWP,Female,Yes,DSL,No,Month-to-month,49.9,No
5313-FPXWG,Male,Yes,No,No internet service,One year,1266.4,No
0067-DKWBL,Male,Yes,DSL,No,Month-to-month,91.1,Yes
0946-FKYTX,Male,No,DSL,No,One year,1623.4,No
5076-YVXCM,Male,Yes,Fiber optic,No,Month-to-month,4149.45,No
8262-COGGB,Male,Yes,No,No internet service,Month-to-month,20.45,No
6663-JOCQO,Male,Yes,DSL,No,One year,2344.5,No
9620-QJREV,Male,Yes,No,No internet service,One year,1013.05,No
2276-YDAVZ,Female,Yes,Fiber optic,No,Month-to-month,270.7,Yes
2682-KEVRP,Female,Yes,No,No internet service,One year,417,No
2480-JZOSN,Female,Yes,No,No internet service,Month-to-month,20.65,No
0078-XZMHT,Male,Yes,DSL,Yes,Two year,6316.2,No
5896-NPFWW,Male,Yes,DSL,No,Month-to-month,168.15,Yes
9978-HYCIN,Male,Yes,Fiber optic,Yes,One year,4018.05,No
8338-QIUNR,Male,Yes,DSL,No,Two year,4811.6,No
1525-LNLOJ,Male,Yes,DSL,Yes,Two year,4189.7,No
9450-TRJUU,Male,Yes,Fiber optic,Yes,Month-to-month,2848.45,No
1766-GKNMI,Male,Yes,Fiber optic,No,Month-to-month,2516.2,No
6942-LBFDP,Female,Yes,No,No internet service,Month-to-month,33.6,No
1456-TWCGB,Male,Yes,DSL,No,Month-to-month,208.45,No
7133-VBDCG,Female,Yes,Fiber optic,No,Month-to-month,2015.35,Yes
7596-ZYWBB,Female,Yes,DSL,No,Two year,3739.8,No
8329-UTMVM,Male,Yes,Fiber optic,Yes,One year,2964,No
3014-WJKSM,Male,Yes,Fiber optic,No,Month-to-month,2263.4,No
3347-YJZZE,Male,Yes,DSL,Yes,Month-to-month,2211.8,No
1029-QFBEN,Male,Yes,No,No internet service,Month-to-month,19.55,Yes
7929-DMBCV,Female,Yes,Fiber optic,No,Month-to-month,1683.7,No
9661-JALZV,Female,Yes,No,No internet service,Two year,1519,No
5433-KYGHE,Female,Yes,Fiber optic,No,Month-to-month,1164.05,No
4312-KFRXN,Male,Yes,No,No internet service,Two year,1710.9,No
5575-TPIZQ,Male,Yes,Fiber optic,Yes,Month-to-month,4245.55,No
0114-IGABW,Female,No,DSL,Yes,Two year,4145.9,No
9944-AEXBM,Male,Yes,Fiber optic,No,Month-to-month,2664.3,No
1853-ARAAQ,Female,No,DSL,Yes,Month-to-month,1277.5,No
6952-OMNWB,Male,Yes,Fiber optic,No,Month-to-month,5589.3,No
4697-LUPSU,Male,Yes,No,No internet service,One year,34.75,No
8434-VGEQQ,Male,Yes,No,No internet service,Two year,1305.95,No
4952-YSOGZ,Female,Yes,Fiber optic,No,Month-to-month,381.3,Yes
1589-AGTLK,Male,Yes,DSL,No,Month-to-month,141.5,Yes
5244-IRFIH,Male,Yes,Fiber optic,Yes,Month-to-month,3105.55,Yes
6549-YMFAW,Male,Yes,No,No internet service,Month-to-month,204.55,No
4950-HKQTE,Female,Yes,No,No internet service,Two year,605.9,No
6786-OBWQR,Female,Yes,Fiber optic,Yes,Month-to-month,356.1,No
2684-EIWEO,Female,Yes,Fiber optic,No,Month-to-month,2758.15,Yes
2753-JMMCV,Male,Yes,DSL,No,Two year,4805.65,No
6439-GTPCA,Female,Yes,Fiber optic,No,Month-to-month,3941.7,Yes
6621-YOBKI,Male,Yes,No,No internet service,Month-to-month,92.75,No
1216-JWVUX,Male,Yes,Fiber optic,No,Month-to-month,1901.05,No
7564-GHCVB,Female,Yes,Fiber optic,No,Two year,5730.7,No
1173-NoEYG,Female,Yes,Fiber optic,No,Month-to-month,2423.4,No
7595-EHCDL,Male,No,DSL,Yes,Month-to-month,1653.45,No
6647-ZEDXT,Female,Yes,Fiber optic,Yes,One year,3327.05,No
2521-NPUZR,Male,Yes,Fiber optic,No,Two year,7085.5,No
1307-TVUFB,Male,Yes,Fiber optic,No,Month-to-month,3344.1,No
7503-MIOGA,Female,Yes,DSL,Yes,Two year,6697.35,No
4381-MHQDC,Female,Yes,DSL,No,Two year,2879.9,No
6923-JHPMP,Female,Yes,Fiber optic,No,Month-to-month,137.1,No
5138-WVKYJ,Male,Yes,Fiber optic,Yes,Month-to-month,1008.55,Yes
4018-PPNDW,Female,Yes,No,No internet service,Two year,1551.6,No
1635-FJFCC,Female,Yes,DSL,No,Month-to-month,202.15,No
2499-AJYUA,Female,Yes,Fiber optic,Yes,Two year,7882.25,No
6919-ELBGL,Male,Yes,Fiber optic,Yes,Two year,8196.4,No
3966-HRMZA,Female,Yes,Fiber optic,No,Month-to-month,202.9,No
6425-JWTDV,Male,Yes,No,No internet service,Two year,855.1,No
8405-IGQFX,Female,Yes,Fiber optic,Yes,One year,5817,No
8224-IVVPA,Female,Yes,DSL,No,Month-to-month,1652.95,No
9477-LGWQI,Male,Yes,DSL,Yes,Two year,5600.15,No
1410-RSCMR,Male,Yes,DSL,No,Month-to-month,515.75,No
3115-CZMZD,Male,Yes,No,No internet service,Two year,,No
0139-IVFJG,Female,Yes,Fiber optic,Yes,Month-to-month,190.5,No
6683-VLCTZ,Male,Yes,Fiber optic,Yes,Month-to-month,1842.8,Yes
5730-DBDSI,Male,Yes,No,No internet service,Two year,1253.8,No
0030-FNXPP,Female,Yes,No,No internet service,Month-to-month,57.2,No
2189-WWOEW,Female,Yes,Fiber optic,No,Month-to-month,1269.55,Yes
